"ID","n1","n2","in_ego","closeness","frequency"
36,0,9,1,3,5
36,0,10,1,3,5
36,0,11,1,3,5
36,0,12,1,2,5
36,0,13,1,3,5
36,0,14,1,2,4
36,0,15,1,2,4
36,0,16,1,3,4
36,0,17,1,3,5
36,0,18,1,3,4
36,0,19,1,3,5
36,0,20,1,3,4
36,0,21,1,3,4
36,0,22,1,3,4
36,0,23,1,2,4
36,0,24,1,3,5
36,0,25,1,3,5
36,0,26,1,2,4
36,0,27,1,2,3
36,1,2,1,NA,NA
36,1,3,1,NA,NA
36,2,3,1,NA,NA
36,1,4,1,NA,NA
36,2,4,1,NA,NA
36,3,4,1,NA,NA
36,1,5,1,NA,NA
36,2,5,1,NA,NA
36,3,5,1,NA,NA
36,4,5,1,NA,NA
36,1,6,1,NA,NA
36,2,6,1,NA,NA
36,3,6,1,NA,NA
36,4,6,1,NA,NA
36,5,6,1,NA,NA
36,1,7,1,NA,NA
36,2,7,1,NA,NA
36,3,7,1,NA,NA
36,4,7,1,NA,NA
36,5,7,1,NA,NA
36,6,7,1,NA,NA
36,1,8,1,NA,NA
36,2,8,1,NA,NA
36,3,8,1,NA,NA
36,4,8,1,NA,NA
36,5,8,1,NA,NA
36,6,8,1,NA,NA
36,7,8,1,NA,NA
36,1,9,1,NA,NA
36,2,9,1,NA,NA
36,3,9,1,NA,NA
36,4,9,1,NA,NA
36,5,9,1,NA,NA
36,6,9,1,NA,NA
36,7,9,1,NA,NA
36,8,9,1,NA,NA
36,1,10,1,NA,NA
36,2,10,1,NA,NA
36,3,10,1,NA,NA
36,4,10,1,NA,NA
36,5,10,1,NA,NA
36,6,10,1,NA,NA
36,7,10,1,NA,NA
36,8,10,1,NA,NA
36,9,10,1,NA,NA
36,1,11,1,NA,NA
36,2,11,1,NA,NA
36,3,11,1,NA,NA
36,4,11,1,NA,NA
36,5,11,1,NA,NA
36,6,11,1,NA,NA
36,7,11,1,NA,NA
36,8,11,1,NA,NA
36,9,11,1,NA,NA
36,10,11,1,NA,NA
36,1,12,1,NA,NA
36,2,12,1,NA,NA
36,3,12,1,NA,NA
36,4,12,1,NA,NA
36,5,12,1,NA,NA
36,6,12,1,NA,NA
36,7,12,1,NA,NA
36,8,12,1,NA,NA
36,9,12,1,NA,NA
36,11,12,1,NA,NA
36,1,13,1,NA,NA
36,2,13,1,NA,NA
36,3,13,1,NA,NA
36,4,13,1,NA,NA
36,5,13,1,NA,NA
36,6,13,1,NA,NA
36,7,13,1,NA,NA
36,8,13,1,NA,NA
36,9,13,1,NA,NA
36,10,13,1,NA,NA
36,11,13,1,NA,NA
36,12,13,1,NA,NA
36,1,14,1,NA,NA
36,2,14,1,NA,NA
36,3,14,1,NA,NA
36,4,14,1,NA,NA
36,5,14,1,NA,NA
36,6,14,1,NA,NA
36,7,14,1,NA,NA
36,8,14,1,NA,NA
36,9,14,1,NA,NA
36,12,14,1,NA,NA
36,13,14,1,NA,NA
36,1,15,1,NA,NA
36,2,15,1,NA,NA
36,3,15,1,NA,NA
36,4,15,1,NA,NA
36,5,15,1,NA,NA
36,6,15,1,NA,NA
36,7,15,1,NA,NA
36,8,15,1,NA,NA
36,9,15,1,NA,NA
36,10,15,1,NA,NA
36,11,15,1,NA,NA
36,12,15,1,NA,NA
36,13,15,1,NA,NA
36,14,15,1,NA,NA
36,1,16,1,NA,NA
36,2,16,1,NA,NA
36,3,16,1,NA,NA
36,4,16,1,NA,NA
36,5,16,1,NA,NA
36,6,16,1,NA,NA
36,7,16,1,NA,NA
36,8,16,1,NA,NA
36,10,16,1,NA,NA
36,11,16,1,NA,NA
36,12,16,1,NA,NA
36,13,16,1,NA,NA
36,14,16,1,NA,NA
36,15,16,1,NA,NA
36,1,17,1,NA,NA
36,2,17,1,NA,NA
36,3,17,1,NA,NA
36,4,17,1,NA,NA
36,5,17,1,NA,NA
36,6,17,1,NA,NA
36,7,17,1,NA,NA
36,8,17,1,NA,NA
36,9,17,1,NA,NA
36,10,17,1,NA,NA
36,11,17,1,NA,NA
36,13,17,1,NA,NA
36,14,17,1,NA,NA
36,15,17,1,NA,NA
36,16,17,1,NA,NA
36,18,19,1,NA,NA
36,18,20,1,NA,NA
36,19,20,1,NA,NA
36,1,21,1,NA,NA
36,4,21,1,NA,NA
36,16,21,1,NA,NA
36,17,21,1,NA,NA
36,1,22,1,NA,NA
36,4,22,1,NA,NA
36,17,22,1,NA,NA
36,4,23,1,NA,NA
36,17,23,1,NA,NA
36,22,23,1,NA,NA
36,1,24,1,NA,NA
36,4,24,1,NA,NA
36,17,24,1,NA,NA
36,22,24,1,NA,NA
36,23,24,1,NA,NA
36,1,25,1,NA,NA
36,2,25,1,NA,NA
36,3,25,1,NA,NA
36,4,25,1,NA,NA
36,5,25,1,NA,NA
36,6,25,1,NA,NA
36,7,25,1,NA,NA
36,8,25,1,NA,NA
36,9,25,1,NA,NA
36,10,25,1,NA,NA
36,11,25,1,NA,NA
36,13,25,1,NA,NA
36,16,25,1,NA,NA
36,17,25,1,NA,NA
36,4,26,1,NA,NA
36,17,26,1,NA,NA
36,22,26,1,NA,NA
36,23,26,1,NA,NA
36,24,26,1,NA,NA
36,4,27,1,NA,NA
36,17,27,1,NA,NA
36,22,27,1,NA,NA
36,23,27,1,NA,NA
36,24,27,1,NA,NA
36,26,27,1,NA,NA
37,0,1,1,3,5
37,0,2,1,3,4
37,0,3,1,3,4
37,0,4,1,2,5
37,0,5,1,2,5
37,0,6,1,2,5
37,0,7,1,3,5
37,0,8,1,3,5
37,1,2,1,NA,NA
37,1,3,1,NA,NA
37,2,3,1,NA,NA
37,4,5,1,NA,NA
37,4,6,1,NA,NA
37,5,6,1,NA,NA
38,0,1,1,3,5
38,0,2,1,3,5
38,0,3,1,3,5
38,0,4,1,3,5
38,0,5,1,3,5
38,0,6,1,2,4
38,0,7,1,3,5
38,0,8,1,3,3
38,0,9,1,3,4
38,0,10,1,3,4
38,0,11,1,3,4
38,0,12,1,3,5
38,0,13,1,1,4
38,0,14,1,1,4
38,0,15,1,1,3
38,0,16,1,2,4
38,0,17,1,3,4
38,0,18,1,3,5
38,0,19,1,2,4
38,2,5,1,NA,NA
38,2,6,1,NA,NA
38,5,6,1,NA,NA
38,2,7,1,NA,NA
38,1,9,1,NA,NA
38,8,9,1,NA,NA
38,9,12,1,NA,NA
38,10,12,1,NA,NA
38,11,13,1,NA,NA
38,14,15,1,NA,NA
38,2,16,1,NA,NA
38,5,16,1,NA,NA
38,13,17,1,NA,NA
38,10,18,1,NA,NA
38,11,18,1,NA,NA
38,12,18,1,NA,NA
38,2,19,1,NA,NA
39,0,1,1,3,5
39,0,2,1,3,5
39,0,3,1,3,5
39,0,4,1,3,4
39,0,5,1,2,4
39,0,6,1,2,2
39,0,7,1,3,5
39,0,8,1,3,5
39,0,9,1,2,3
39,0,10,1,2,2
39,0,11,1,2,2
39,0,12,1,2,5
39,0,13,1,3,3
39,0,14,1,2,3
39,1,2,1,NA,NA
39,1,3,1,NA,NA
39,1,4,1,NA,NA
39,1,9,1,NA,NA
39,2,10,1,NA,NA
39,3,10,1,NA,NA
39,9,11,1,NA,NA
39,10,11,1,NA,NA
39,7,12,1,NA,NA
39,8,12,1,NA,NA
39,13,14,1,NA,NA
4,0,1,1,1,4
4,0,2,1,2,5
4,0,3,1,1,4
4,0,4,1,3,5
4,0,5,1,3,4
4,0,6,1,3,5
4,1,2,1,NA,NA
4,2,4,1,NA,NA
4,1,5,1,NA,NA
4,2,5,1,NA,NA
4,4,5,1,NA,NA
4,2,6,1,NA,NA
4,4,6,1,NA,NA
40,0,1,1,3,5
41,0,1,1,3,5
41,0,2,1,3,5
41,0,3,1,3,5
41,0,4,1,2,5
41,0,5,1,3,5
41,0,6,1,3,5
41,0,7,1,3,5
41,0,8,1,2,4
41,0,9,1,2,4
41,0,10,1,2,4
41,0,11,1,3,5
41,0,12,1,2,5
41,0,13,1,2,5
41,0,14,1,3,5
41,0,15,1,3,5
41,0,16,1,2,4
41,0,17,1,3,4
41,2,3,1,NA,NA
41,2,4,1,NA,NA
41,3,4,1,NA,NA
41,1,5,1,NA,NA
41,2,5,1,NA,NA
41,5,6,1,NA,NA
41,5,7,1,NA,NA
41,8,9,1,NA,NA
41,8,10,1,NA,NA
41,9,10,1,NA,NA
41,2,11,1,NA,NA
41,3,11,1,NA,NA
41,4,11,1,NA,NA
41,2,12,1,NA,NA
41,3,12,1,NA,NA
41,4,12,1,NA,NA
41,11,12,1,NA,NA
41,2,13,1,NA,NA
41,3,13,1,NA,NA
41,4,13,1,NA,NA
41,12,13,1,NA,NA
41,1,14,1,NA,NA
41,14,15,1,NA,NA
41,14,16,1,NA,NA
41,15,16,1,NA,NA
41,14,17,1,NA,NA
41,15,17,1,NA,NA
41,16,17,1,NA,NA
43,0,1,1,2,4
43,0,2,1,2,4
43,0,3,1,1,4
43,0,4,1,1,4
43,0,5,1,3,4
43,0,6,1,3,4
43,0,7,1,1,4
43,2,4,1,NA,NA
43,5,6,1,NA,NA
43,5,7,1,NA,NA
43,6,7,1,NA,NA
45,0,1,1,3,5
45,0,2,1,2,4
45,0,3,1,2,5
45,0,4,1,3,5
45,0,5,1,3,5
45,0,6,1,3,5
45,0,7,1,2,5
45,0,8,1,2,4
45,0,9,1,2,5
45,0,10,1,2,4
45,0,11,1,2,5
45,0,12,1,2,4
45,0,13,1,1,4
45,0,14,1,2,4
45,0,15,1,1,4
45,0,16,1,2,4
45,1,2,1,NA,NA
45,1,3,1,NA,NA
45,2,3,1,NA,NA
45,1,4,1,NA,NA
45,1,5,1,NA,NA
45,4,5,1,NA,NA
45,1,6,1,NA,NA
45,4,7,1,NA,NA
45,5,7,1,NA,NA
45,4,8,1,NA,NA
45,5,8,1,NA,NA
45,7,8,1,NA,NA
45,4,9,1,NA,NA
45,7,9,1,NA,NA
45,8,9,1,NA,NA
45,4,10,1,NA,NA
45,5,10,1,NA,NA
45,7,10,1,NA,NA
45,8,10,1,NA,NA
45,9,10,1,NA,NA
45,5,12,1,NA,NA
45,6,12,1,NA,NA
45,7,12,1,NA,NA
45,8,12,1,NA,NA
45,9,12,1,NA,NA
45,10,12,1,NA,NA
45,4,13,1,NA,NA
45,7,13,1,NA,NA
45,12,13,1,NA,NA
46,0,1,1,3,5
46,0,2,1,3,5
46,0,3,1,3,4
46,0,4,1,2,5
46,0,5,1,3,2
46,0,6,1,2,3
46,1,4,1,NA,NA
46,3,4,1,NA,NA
46,3,5,1,NA,NA
47,0,1,1,3,5
47,0,2,1,3,5
47,0,3,1,3,5
47,0,4,1,3,5
47,0,5,1,3,4
47,0,6,1,3,4
47,0,7,1,3,4
47,0,8,1,3,4
47,0,9,1,3,4
47,0,10,1,2,5
47,0,11,1,2,5
47,0,12,1,2,4
47,0,13,1,2,4
47,0,14,1,2,5
47,0,15,1,3,5
47,0,16,1,2,5
47,0,17,1,1,4
47,0,18,1,2,4
47,0,19,1,3,4
47,2,3,1,NA,NA
47,3,4,1,NA,NA
47,3,5,1,NA,NA
47,4,5,1,NA,NA
47,3,6,1,NA,NA
47,4,6,1,NA,NA
47,5,6,1,NA,NA
47,3,7,1,NA,NA
47,4,7,1,NA,NA
47,5,7,1,NA,NA
47,6,7,1,NA,NA
47,1,8,1,NA,NA
47,1,9,1,NA,NA
47,8,9,1,NA,NA
47,10,11,1,NA,NA
47,3,12,1,NA,NA
47,4,12,1,NA,NA
47,5,12,1,NA,NA
47,6,12,1,NA,NA
47,7,12,1,NA,NA
47,3,13,1,NA,NA
47,4,13,1,NA,NA
47,5,13,1,NA,NA
47,6,13,1,NA,NA
47,7,13,1,NA,NA
47,12,13,1,NA,NA
47,1,14,1,NA,NA
47,3,15,1,NA,NA
47,4,15,1,NA,NA
47,5,15,1,NA,NA
47,6,15,1,NA,NA
47,7,15,1,NA,NA
47,12,15,1,NA,NA
47,13,15,1,NA,NA
47,10,16,1,NA,NA
47,11,16,1,NA,NA
47,10,17,1,NA,NA
47,11,17,1,NA,NA
47,16,17,1,NA,NA
47,10,18,1,NA,NA
47,11,18,1,NA,NA
47,16,18,1,NA,NA
47,17,18,1,NA,NA
47,1,19,1,NA,NA
47,8,19,1,NA,NA
47,9,19,1,NA,NA
48,0,1,1,3,5
48,0,2,1,3,2
48,0,3,1,3,2
48,0,4,1,2,4
48,0,5,1,2,4
48,2,3,1,NA,NA
48,4,5,1,NA,NA
49,0,1,1,3,4
49,0,2,1,3,4
49,0,3,1,3,5
49,0,4,1,3,5
49,0,5,1,3,5
49,0,6,1,3,4
49,0,7,1,2,4
49,0,8,1,2,5
49,0,9,1,2,5
49,0,10,1,2,4
49,0,11,1,3,4
49,0,12,1,3,4
49,0,13,1,2,5
49,0,14,1,2,4
49,0,15,1,2,4
49,1,2,1,NA,NA
49,3,4,1,NA,NA
49,3,5,1,NA,NA
49,4,5,1,NA,NA
49,4,6,1,NA,NA
49,5,6,1,NA,NA
49,4,7,1,NA,NA
49,5,7,1,NA,NA
49,6,7,1,NA,NA
49,4,8,1,NA,NA
49,5,8,1,NA,NA
49,6,8,1,NA,NA
49,4,9,1,NA,NA
49,5,9,1,NA,NA
49,6,9,1,NA,NA
49,8,9,1,NA,NA
49,4,10,1,NA,NA
49,5,10,1,NA,NA
49,8,10,1,NA,NA
49,9,10,1,NA,NA
49,1,11,1,NA,NA
49,2,11,1,NA,NA
49,3,11,1,NA,NA
49,1,12,1,NA,NA
49,2,12,1,NA,NA
49,11,12,1,NA,NA
49,13,14,1,NA,NA
49,13,15,1,NA,NA
5,0,1,1,3,5
5,0,2,1,3,4
5,0,3,1,3,4
5,0,4,1,3,4
5,0,5,1,2,4
5,0,6,1,2,3
5,1,2,1,NA,NA
5,1,4,1,NA,NA
5,2,4,1,NA,NA
50,0,1,1,2,5
50,0,2,1,2,5
50,0,3,1,3,5
50,0,4,1,3,5
50,0,5,1,2,5
50,0,6,1,3,5
50,0,7,1,3,5
50,0,8,1,3,5
50,4,6,1,NA,NA
50,1,7,1,NA,NA
50,4,7,1,NA,NA
51,0,1,1,2,5
51,0,2,1,2,5
51,0,3,1,2,5
51,1,2,1,NA,NA
52,0,1,1,2,4
52,0,2,1,3,5
52,0,3,1,2,5
52,0,4,1,3,5
52,0,5,1,3,4
52,0,6,1,2,3
52,0,7,1,3,4
52,0,8,1,3,4
52,0,9,1,3,5
52,0,10,1,1,5
52,0,11,1,2,4
52,0,12,1,3,4
52,0,13,1,2,2
52,0,14,1,2,3
52,0,15,1,1,4
52,0,16,1,3,5
52,0,17,1,3,5
52,0,18,1,2,4
52,0,19,1,3,5
52,1,2,1,NA,NA
52,1,3,1,NA,NA
52,1,4,1,NA,NA
52,2,4,1,NA,NA
52,1,5,1,NA,NA
52,2,5,1,NA,NA
52,4,5,1,NA,NA
52,4,6,1,NA,NA
52,5,6,1,NA,NA
52,4,7,1,NA,NA
52,5,7,1,NA,NA
52,6,7,1,NA,NA
52,2,8,1,NA,NA
52,4,8,1,NA,NA
52,5,8,1,NA,NA
52,6,8,1,NA,NA
52,7,8,1,NA,NA
52,9,10,1,NA,NA
52,1,11,1,NA,NA
52,2,11,1,NA,NA
52,4,11,1,NA,NA
52,12,13,1,NA,NA
52,1,14,1,NA,NA
52,2,14,1,NA,NA
52,5,14,1,NA,NA
52,11,14,1,NA,NA
52,2,15,1,NA,NA
52,8,15,1,NA,NA
52,3,18,1,NA,NA
52,1,19,1,NA,NA
52,2,19,1,NA,NA
52,4,19,1,NA,NA
52,5,19,1,NA,NA
52,14,19,1,NA,NA
53,0,1,1,3,5
53,0,2,1,3,4
53,0,3,1,3,4
53,0,4,1,3,3
53,0,5,1,2,3
53,0,6,1,2,4
53,0,7,1,2,3
53,0,8,1,3,5
53,0,9,1,2,4
53,0,10,1,2,3
53,0,11,1,2,3
53,0,12,1,2,4
53,0,13,1,3,3
53,0,14,1,2,4
53,0,15,1,2,3
53,0,16,1,2,4
53,0,17,1,2,2
53,3,4,1,NA,NA
53,3,5,1,NA,NA
53,4,5,1,NA,NA
53,3,6,1,NA,NA
53,4,6,1,NA,NA
53,5,6,1,NA,NA
53,3,7,1,NA,NA
53,4,7,1,NA,NA
53,5,7,1,NA,NA
53,6,7,1,NA,NA
53,8,9,1,NA,NA
53,8,10,1,NA,NA
53,9,10,1,NA,NA
53,3,12,1,NA,NA
53,4,14,1,NA,NA
53,6,14,1,NA,NA
53,12,14,1,NA,NA
53,11,15,1,NA,NA
53,3,16,1,NA,NA
53,4,16,1,NA,NA
53,5,16,1,NA,NA
53,6,16,1,NA,NA
53,7,16,1,NA,NA
53,11,17,1,NA,NA
54,0,1,1,3,5
54,0,2,1,3,5
54,0,3,1,3,5
54,0,4,1,3,5
54,0,5,1,2,4
54,0,6,1,2,4
54,0,7,1,3,4
54,0,8,1,2,3
54,1,2,1,NA,NA
54,3,4,1,NA,NA
54,5,6,1,NA,NA
55,0,1,1,3,5
55,0,2,1,3,5
55,0,3,1,3,5
55,0,4,1,2,3
55,0,5,1,2,4
55,0,6,1,2,3
55,0,7,1,2,3
55,0,8,1,2,4
55,0,9,1,2,4
55,0,10,1,3,4
55,0,11,1,3,5
55,0,12,1,2,3
55,0,13,1,2,4
55,0,14,1,3,5
55,0,15,1,1,4
55,0,16,1,1,5
55,1,2,1,NA,NA
55,1,3,1,NA,NA
55,2,3,1,NA,NA
55,1,5,1,NA,NA
55,1,8,1,NA,NA
55,1,9,1,NA,NA
55,2,9,1,NA,NA
55,3,9,1,NA,NA
55,1,11,1,NA,NA
55,2,11,1,NA,NA
55,3,11,1,NA,NA
55,10,12,1,NA,NA
55,11,12,1,NA,NA
55,1,13,1,NA,NA
55,6,13,1,NA,NA
55,9,13,1,NA,NA
55,6,14,1,NA,NA
55,13,14,1,NA,NA
55,6,16,1,NA,NA
55,13,16,1,NA,NA
56,0,1,1,3,5
56,0,2,1,3,5
56,0,3,1,2,4
56,0,4,1,2,4
56,0,5,1,3,4
56,0,6,1,3,4
56,0,7,1,3,5
56,0,8,1,3,5
56,0,9,1,2,4
56,0,10,1,3,5
56,0,11,1,2,3
56,0,12,1,1,2
56,0,13,1,1,2
56,0,14,1,2,4
56,0,15,1,2,2
56,0,16,1,2,4
56,0,17,1,1,2
56,0,18,1,1,2
56,1,2,1,NA,NA
56,1,3,1,NA,NA
56,2,3,1,NA,NA
56,1,4,1,NA,NA
56,2,4,1,NA,NA
56,3,4,1,NA,NA
56,1,5,1,NA,NA
56,2,5,1,NA,NA
56,3,5,1,NA,NA
56,4,5,1,NA,NA
56,2,6,1,NA,NA
56,5,6,1,NA,NA
56,1,7,1,NA,NA
56,2,7,1,NA,NA
56,5,7,1,NA,NA
56,6,7,1,NA,NA
56,1,8,1,NA,NA
56,2,8,1,NA,NA
56,3,8,1,NA,NA
56,5,8,1,NA,NA
56,6,8,1,NA,NA
56,2,9,1,NA,NA
56,5,9,1,NA,NA
56,7,9,1,NA,NA
56,2,10,1,NA,NA
56,3,10,1,NA,NA
56,6,10,1,NA,NA
56,7,10,1,NA,NA
56,8,10,1,NA,NA
56,5,11,1,NA,NA
56,1,12,1,NA,NA
56,1,14,1,NA,NA
56,13,15,1,NA,NA
56,1,16,1,NA,NA
56,3,16,1,NA,NA
56,5,16,1,NA,NA
56,15,16,1,NA,NA
56,1,17,1,NA,NA
56,12,17,1,NA,NA
56,16,17,1,NA,NA
56,1,18,1,NA,NA
56,2,18,1,NA,NA
57,0,1,1,3,4
57,0,2,1,3,3
57,0,3,1,3,2
57,0,4,1,3,5
57,0,5,1,3,4
57,0,6,1,3,4
57,0,7,1,3,5
57,0,8,1,3,3
57,0,9,1,3,3
57,0,10,1,3,3
57,0,11,1,2,4
57,0,12,1,1,3
57,0,13,1,1,3
57,0,14,1,3,2
57,0,15,1,3,2
57,0,16,1,2,2
57,0,17,1,2,2
57,0,18,1,1,4
57,0,19,1,2,3
57,0,20,1,2,3
57,0,21,1,2,3
57,0,22,1,2,3
57,1,2,1,NA,NA
57,2,3,1,NA,NA
57,1,4,1,NA,NA
57,1,5,1,NA,NA
57,3,5,1,NA,NA
57,4,5,1,NA,NA
57,1,6,1,NA,NA
57,2,6,1,NA,NA
57,4,6,1,NA,NA
57,5,6,1,NA,NA
57,1,7,1,NA,NA
57,2,7,1,NA,NA
57,4,7,1,NA,NA
57,5,7,1,NA,NA
57,6,7,1,NA,NA
57,1,8,1,NA,NA
57,2,8,1,NA,NA
57,3,8,1,NA,NA
57,1,9,1,NA,NA
57,2,9,1,NA,NA
57,3,9,1,NA,NA
57,8,9,1,NA,NA
57,1,10,1,NA,NA
57,2,10,1,NA,NA
57,3,10,1,NA,NA
57,8,10,1,NA,NA
57,9,10,1,NA,NA
57,1,11,1,NA,NA
57,2,15,1,NA,NA
57,14,15,1,NA,NA
57,2,16,1,NA,NA
57,2,17,1,NA,NA
57,16,17,1,NA,NA
57,5,20,1,NA,NA
57,5,21,1,NA,NA
57,20,21,1,NA,NA
57,1,22,1,NA,NA
57,5,22,1,NA,NA
58,0,1,1,2,5
58,0,2,1,2,4
58,0,3,1,3,5
58,0,4,1,3,5
58,3,4,1,NA,NA
59,0,1,1,3,5
59,0,2,1,3,5
59,0,3,1,3,4
59,0,4,1,2,3
59,0,5,1,2,5
59,0,6,1,3,4
59,0,7,1,3,4
59,0,8,1,2,4
59,0,9,1,2,3
59,0,10,1,2,3
59,0,11,1,3,4
59,0,12,1,3,5
59,0,13,1,3,4
59,0,14,1,3,4
59,0,15,1,3,4
59,0,16,1,3,3
59,0,17,1,2,2
59,0,18,1,2,3
59,1,2,1,NA,NA
59,1,3,1,NA,NA
59,2,3,1,NA,NA
59,2,4,1,NA,NA
59,3,4,1,NA,NA
59,1,5,1,NA,NA
59,2,5,1,NA,NA
59,2,10,1,NA,NA
59,6,11,1,NA,NA
59,1,12,1,NA,NA
59,3,12,1,NA,NA
59,6,12,1,NA,NA
59,7,12,1,NA,NA
59,11,12,1,NA,NA
59,12,13,1,NA,NA
59,8,15,1,NA,NA
59,14,15,1,NA,NA
59,6,16,1,NA,NA
59,11,16,1,NA,NA
59,12,16,1,NA,NA
6,0,1,1,3,5
6,0,2,1,3,5
6,0,3,1,3,4
6,0,4,1,3,3
6,0,5,1,2,2
6,0,6,1,3,2
6,0,7,1,3,4
6,0,8,1,3,4
6,0,9,1,3,5
6,0,10,1,3,5
6,0,11,1,2,3
6,0,12,1,2,3
6,0,13,1,3,4
6,1,2,1,NA,NA
6,1,3,1,NA,NA
6,2,3,1,NA,NA
6,1,4,1,NA,NA
6,2,4,1,NA,NA
6,3,4,1,NA,NA
6,1,5,1,NA,NA
6,2,5,1,NA,NA
6,3,5,1,NA,NA
6,4,5,1,NA,NA
6,1,6,1,NA,NA
6,2,6,1,NA,NA
6,3,6,1,NA,NA
6,4,6,1,NA,NA
6,5,6,1,NA,NA
6,9,10,1,NA,NA
6,1,12,1,NA,NA
60,0,1,1,3,5
60,0,2,1,3,5
60,0,3,1,3,4
60,0,4,1,3,4
60,0,5,1,2,4
60,0,6,1,3,4
60,0,7,1,2,5
60,0,8,1,2,4
60,0,9,1,3,3
60,0,10,1,3,3
60,0,11,1,2,2
60,1,2,1,NA,NA
60,3,4,1,NA,NA
60,5,6,1,NA,NA
60,1,7,1,NA,NA
60,2,8,1,NA,NA
60,6,9,1,NA,NA
60,5,10,1,NA,NA
60,6,10,1,NA,NA
60,9,10,1,NA,NA
60,9,11,1,NA,NA
60,10,11,1,NA,NA
61,0,1,1,2,4
61,0,2,1,3,3
61,0,3,1,2,2
61,0,4,1,3,3
61,0,5,1,1,3
61,0,6,1,3,5
61,0,7,1,2,4
61,0,8,1,2,4
61,0,9,1,2,4
61,0,10,1,2,4
61,0,11,1,2,3
61,0,12,1,2,3
61,0,13,1,2,4
61,1,2,1,NA,NA
61,1,3,1,NA,NA
61,2,3,1,NA,NA
61,1,4,1,NA,NA
61,2,4,1,NA,NA
61,3,4,1,NA,NA
61,1,6,1,NA,NA
61,1,7,1,NA,NA
61,7,8,1,NA,NA
61,1,9,1,NA,NA
61,2,9,1,NA,NA
61,3,9,1,NA,NA
61,4,9,1,NA,NA
61,7,9,1,NA,NA
61,1,10,1,NA,NA
61,7,10,1,NA,NA
61,9,10,1,NA,NA
61,1,11,1,NA,NA
61,2,11,1,NA,NA
61,7,11,1,NA,NA
61,9,11,1,NA,NA
61,10,11,1,NA,NA
61,1,12,1,NA,NA
61,2,12,1,NA,NA
61,4,12,1,NA,NA
61,9,12,1,NA,NA
61,10,12,1,NA,NA
61,11,12,1,NA,NA
62,0,1,1,3,5
62,0,2,1,3,5
62,0,3,1,3,5
62,0,4,1,3,5
62,0,5,1,3,5
62,0,6,1,3,5
62,0,7,1,3,4
62,0,8,1,3,4
62,0,9,1,3,4
62,1,2,1,NA,NA
62,1,3,1,NA,NA
62,2,3,1,NA,NA
62,1,4,1,NA,NA
62,2,4,1,NA,NA
62,3,4,1,NA,NA
62,1,5,1,NA,NA
62,2,5,1,NA,NA
62,3,5,1,NA,NA
62,4,5,1,NA,NA
62,3,6,1,NA,NA
62,4,6,1,NA,NA
62,5,6,1,NA,NA
62,6,7,1,NA,NA
62,6,8,1,NA,NA
62,7,8,1,NA,NA
62,5,9,1,NA,NA
62,6,9,1,NA,NA
62,7,9,1,NA,NA
62,8,9,1,NA,NA
63,0,1,1,2,5
63,0,2,1,2,5
63,0,3,1,2,4
63,0,4,1,2,4
63,0,5,1,2,4
63,0,6,1,2,4
63,0,7,1,1,4
63,0,8,1,1,3
63,1,2,1,NA,NA
63,3,4,1,NA,NA
63,7,8,1,NA,NA
64,0,1,1,3,5
64,0,2,1,3,4
64,0,3,1,2,5
64,0,4,1,3,2
64,0,5,1,3,4
64,0,6,1,3,4
64,0,7,1,2,5
64,0,8,1,3,4
64,0,9,1,2,5
64,0,10,1,3,5
64,1,2,1,NA,NA
64,1,3,1,NA,NA
64,2,3,1,NA,NA
64,2,4,1,NA,NA
64,5,6,1,NA,NA
64,1,7,1,NA,NA
64,8,9,1,NA,NA
64,5,10,1,NA,NA
64,6,10,1,NA,NA
65,0,1,1,3,5
65,0,2,1,3,4
65,0,3,1,3,5
65,0,4,1,3,4
65,0,5,1,2,4
65,0,6,1,2,4
65,0,7,1,2,4
65,0,8,1,2,4
65,0,9,1,2,3
65,0,10,1,2,3
65,1,2,1,NA,NA
65,1,3,1,NA,NA
65,1,4,1,NA,NA
65,2,4,1,NA,NA
65,1,5,1,NA,NA
65,3,5,1,NA,NA
65,1,6,1,NA,NA
65,3,6,1,NA,NA
65,5,6,1,NA,NA
65,3,7,1,NA,NA
65,5,7,1,NA,NA
65,6,7,1,NA,NA
65,3,9,1,NA,NA
65,8,9,1,NA,NA
65,3,10,1,NA,NA
65,5,10,1,NA,NA
66,0,1,1,3,5
66,0,2,1,3,4
66,0,3,1,3,4
66,0,4,1,3,5
66,0,5,1,3,5
66,0,6,1,3,4
66,0,7,1,3,4
66,0,8,1,3,3
66,0,9,1,3,3
66,0,10,1,3,4
66,0,11,1,3,5
66,0,12,1,3,4
66,0,13,1,2,5
66,0,14,1,2,4
66,1,2,1,NA,NA
66,1,3,1,NA,NA
66,2,3,1,NA,NA
66,5,6,1,NA,NA
66,5,7,1,NA,NA
66,5,8,1,NA,NA
66,6,8,1,NA,NA
66,7,8,1,NA,NA
66,5,9,1,NA,NA
66,6,9,1,NA,NA
66,8,9,1,NA,NA
66,10,11,1,NA,NA
66,4,12,1,NA,NA
66,10,12,1,NA,NA
66,11,12,1,NA,NA
66,13,14,1,NA,NA
67,0,1,1,3,5
67,0,2,1,3,4
67,0,3,1,2,4
67,0,4,1,2,4
67,0,5,1,1,5
67,0,6,1,1,4
67,0,7,1,2,4
67,0,8,1,2,4
67,0,9,1,2,4
67,0,10,1,3,5
67,0,11,1,3,5
